CCAA;PROVINCIA;MUNICIPIO;CCA;CPROV;CMUN;NATCODE;COLOR;PARTIDO;VOTOS
Andalucía;Almería;El Ejido;01;04;902;34010404902;#ABAAAD;podemos;744
Andalucía;Almería;El Ejido;01;04;902;34010404902;#ABAAAD;vdeelejido;675
Andalucía;Almería;El Ejido;01;04;902;34010404902;#ABAAAD;ciudadanos;563
Andalucía;Almería;El Ejido;01;04;902;34010404902;#ABAAAD;almeria-avanza;264
Andalucía;Almería;La Mojonera;01;04;903;34010404903;#ABAAAD;tod-s-tod-s;1541
Andalucía;Almería;La Mojonera;01;04;903;34010404903;#ABAAAD;pp;1221
Andalucía;Almería;La Mojonera;01;04;903;34010404903;#ABAAAD;psoe;51
Andalucía;Almería;La Mojonera;01;04;903;34010404903;#ABAAAD;podemos;13
Andalucía;Almería;Balanegra;01;04;904;34010404904;#ABAAAD;pp;984
Andalucía;Almería;Balanegra;01;04;904;34010404904;#ABAAAD;psoe;173
Andalucía;Cádiz;Alcalá de los Gazules;01;11;001;34011111001;#ABAAAD;psoe;1836
Andalucía;Cádiz;Alcalá de los Gazules;01;11;001;34011111001;#ABAAAD;pp;413
Andalucía;Cádiz;Alcalá de los Gazules;01;11;001;34011111001;#ABAAAD;iu;340
Andalucía;Cádiz;Alcalá de los Gazules;01;11;001;34011111001;#ABAAAD;vox;331
Andalucía;Cádiz;Alcalá del Valle;01;11;002;34011111002;#ABAAAD;iu;2213
Andalucía;Cádiz;Alcalá del Valle;01;11;002;34011111002;#ABAAAD;psoe;1427
Andalucía;Cádiz;Alcalá del Valle;01;11;002;34011111002;#ABAAAD;pp;21
Andalucía;Cádiz;Alcalá del Valle;01;11;002;34011111002;#ABAAAD;vox;9
Andalucía;Cádiz;Algar;01;11;003;34011111003;#ABAAAD;pp;599
Andalucía;Cádiz;Algar;01;11;003;34011111003;#ABAAAD;psoe;322
Andalucía;Cádiz;Algar;01;11;003;34011111003;#ABAAAD;iu;65
Andalucía;Cádiz;Algeciras;01;11;004;34011111004;#ABAAAD;pp;22873
Andalucía;Cádiz;Algeciras;01;11;004;34011111004;#ABAAAD;psoe;9542
Andalucía;Cádiz;Algeciras;01;11;004;34011111004;#ABAAAD;vox;5708
Andalucía;Cádiz;Algeciras;01;11;004;34011111004;#ABAAAD;para-la-gente;2052
Andalucía;Cádiz;Algeciras;01;11;004;34011111004;#ABAAAD;adelante-andalucia;1420
Andalucía;Cádiz;Algeciras;01;11;004;34011111004;#ABAAAD;podemos;481
Andalucía;Cádiz;Algeciras;01;11;004;34011111004;#ABAAAD;andalusi;320
Andalucía;Cádiz;Algodonales;01;11;005;34011111005;#ABAAAD;psoe;1580
Andalucía;Cádiz;Algodonales;01;11;005;34011111005;#ABAAAD;pp;1005
Andalucía;Cádiz;Algodonales;01;11;005;34011111005;#ABAAAD;iu;286
Andalucía;Cádiz;Algodonales;01;11;005;34011111005;#ABAAAD;vox;47
Andalucía;Cádiz;Arcos de la Frontera;01;11;006;34011111006;#ABAAAD;pp;5395
Andalucía;Cádiz;Arcos de la Frontera;01;11;006;34011111006;#ABAAAD;psoe;5380
Andalucía;Cádiz;Arcos de la Frontera;01;11;006;34011111006;#ABAAAD;ai-pro;2197
Andalucía;Cádiz;Arcos de la Frontera;01;11;006;34011111006;#ABAAAD;iu;1015
Andalucía;Cádiz;Arcos de la Frontera;01;11;006;34011111006;#ABAAAD;vox;746
Andalucía;Cádiz;Arcos de la Frontera;01;11;006;34011111006;#ABAAAD;ucin;128
Andalucía;Cádiz;Barbate;01;11;007;34011111007;#ABAAAD;ua;3208
Andalucía;Cádiz;Barbate;01;11;007;34011111007;#ABAAAD;psoe;2837
Andalucía;Cádiz;Barbate;01;11;007;34011111007;#ABAAAD;pp;1828
Andalucía;Cádiz;Barbate;01;11;007;34011111007;#ABAAAD;siempre;972
Andalucía;Cádiz;Barbate;01;11;007;34011111007;#ABAAAD;iu;494
Andalucía;Cádiz;Barbate;01;11;007;34011111007;#ABAAAD;gdz;408
Andalucía;Cádiz;Barbate;01;11;007;34011111007;#ABAAAD;vox;341
Andalucía;Cádiz;Barbate;01;11;007;34011111007;#ABAAAD;abhe;159
Andalucía;Cádiz;Los Barrios;01;11;008;34011111008;#ABAAAD;ua;3737
Andalucía;Cádiz;Los Barrios;01;11;008;34011111008;#ABAAAD;psoe;2569
Andalucía;Cádiz;Los Barrios;01;11;008;34011111008;#ABAAAD;pp;1767
Andalucía;Cádiz;Los Barrios;01;11;008;34011111008;#ABAAAD;mb;854
Andalucía;Cádiz;Los Barrios;01;11;008;34011111008;#ABAAAD;vox;785
Andalucía;Cádiz;Los Barrios;01;11;008;34011111008;#ABAAAD;podemos;473
Andalucía;Cádiz;Benaocaz;01;11;009;34011111009;#ABAAAD;ciudadanos;172
Andalucía;Cádiz;Benaocaz;01;11;009;34011111009;#ABAAAD;psoe;162
Andalucía;Cádiz;Benaocaz;01;11;009;34011111009;#ABAAAD;pp;150
Andalucía;Cádiz;Bornos;01;11;010;34011111010;#ABAAAD;iu;2112
Andalucía;Cádiz;Bornos;01;11;010;34011111010;#ABAAAD;pp;941
Andalucía;Cádiz;Bornos;01;11;010;34011111010;#ABAAAD;psoe;684
Andalucía;Cádiz;Bornos;01;11;010;34011111010;#ABAAAD;vox;43
Andalucía;Cádiz;El Bosque;01;11;011;34011111011;#ABAAAD;pp;549
Andalucía;Cádiz;El Bosque;01;11;011;34011111011;#ABAAAD;psoe;378
Andalucía;Cádiz;El Bosque;01;11;011;34011111011;#ABAAAD;ua;171
Andalucía;Cádiz;El Bosque;01;11;011;34011111011;#ABAAAD;vox;25
Andalucía;Cádiz;El Bosque;01;11;011;34011111011;#ABAAAD;iu;21
Andalucía;Cádiz;Cádiz;01;11;012;34011111012;#ABAAAD;pp;23198
Andalucía;Cádiz;Cádiz;01;11;012;34011111012;#ABAAAD;psoe;11558
Andalucía;Cádiz;Cádiz;01;11;012;34011111012;#ABAAAD;ai;11320
Andalucía;Cádiz;Cádiz;01;11;012;34011111012;#ABAAAD;vox;2678
Andalucía;Cádiz;Cádiz;01;11;012;34011111012;#ABAAAD;ahoracadiz;2169
Andalucía;Cádiz;Cádiz;01;11;012;34011111012;#ABAAAD;justicia-social;1442
Andalucía;Cádiz;Cádiz;01;11;012;34011111012;#ABAAAD;ua;1349
Andalucía;Cádiz;Cádiz;01;11;012;34011111012;#ABAAAD;pacma;1045
Andalucía;Cádiz;Cádiz;01;11;012;34011111012;#ABAAAD;ciudadanos;1001
Andalucía;Cádiz;Cádiz;01;11;012;34011111012;#ABAAAD;podemos;999
Andalucía;Cádiz;Cádiz;01;11;012;34011111012;#ABAAAD;escanos-en-blanco;219
Andalucía;Cádiz;Castellar de la Frontera;01;11;013;34011111013;#ABAAAD;psoe;1105
Andalucía;Cádiz;Castellar de la Frontera;01;11;013;34011111013;#ABAAAD;iu;444
Andalucía;Cádiz;Castellar de la Frontera;01;11;013;34011111013;#ABAAAD;pp;122
Andalucía;Cádiz;Castellar de la Frontera;01;11;013;34011111013;#ABAAAD;cxc;85
Andalucía;Cádiz;Castellar de la Frontera;01;11;013;34011111013;#ABAAAD;vox;16
Andalucía;Cádiz;Conil de la Frontera;01;11;014;34011111014;#ABAAAD;iu;3148
Andalucía;Cádiz;Conil de la Frontera;01;11;014;34011111014;#ABAAAD;ua;2644
Andalucía;Cádiz;Conil de la Frontera;01;11;014;34011111014;#ABAAAD;pp;2220
Andalucía;Cádiz;Conil de la Frontera;01;11;014;34011111014;#ABAAAD;psoe;1501
Andalucía;Cádiz;Conil de la Frontera;01;11;014;34011111014;#ABAAAD;siempre;1272
Andalucía;Cádiz;Conil de la Frontera;01;11;014;34011111014;#ABAAAD;vox;359
Andalucía;Cádiz;Conil de la Frontera;01;11;014;34011111014;#ABAAAD;podemos;190
Andalucía;Cádiz;Chiclana de la Frontera;01;11;015;34011111015;#ABAAAD;psoe;12858
Andalucía;Cádiz;Chiclana de la Frontera;01;11;015;34011111015;#ABAAAD;pp;9998
Andalucía;Cádiz;Chiclana de la Frontera;01;11;015;34011111015;#ABAAAD;vox;3444
Andalucía;Cádiz;Chiclana de la Frontera;01;11;015;34011111015;#ABAAAD;iu;2469
Andalucía;Cádiz;Chiclana de la Frontera;01;11;015;34011111015;#ABAAAD;podemos;1015
Andalucía;Cádiz;Chiclana de la Frontera;01;11;015;34011111015;#ABAAAD;ua;879
Andalucía;Cádiz;Chiclana de la Frontera;01;11;015;34011111015;#ABAAAD;ciudadanos;704
Andalucía;Cádiz;Chiclana de la Frontera;01;11;015;34011111015;#ABAAAD;adelante-andalucia;552
Andalucía;Cádiz;Chipiona;01;11;016;34011111016;#ABAAAD;u-x-ch;3010
Andalucía;Cádiz;Chipiona;01;11;016;34011111016;#ABAAAD;psoe;2173
Andalucía;Cádiz;Chipiona;01;11;016;34011111016;#ABAAAD;iu;1498
Andalucía;Cádiz;Chipiona;01;11;016;34011111016;#ABAAAD;pp;1184
Andalucía;Cádiz;Chipiona;01;11;016;34011111016;#ABAAAD;vox;969
Andalucía;Cádiz;Espera;01;11;017;34011111017;#ABAAAD;iu;1360
Andalucía;Cádiz;Espera;01;11;017;34011111017;#ABAAAD;psoe;786
Andalucía;Cádiz;Espera;01;11;017;34011111017;#ABAAAD;ua;190
Andalucía;Cádiz;Espera;01;11;017;34011111017;#ABAAAD;pp;59
Andalucía;Cádiz;El Gastor;01;11;018;34011111018;#ABAAAD;psoe;615
Andalucía;Cádiz;El Gastor;01;11;018;34011111018;#ABAAAD;pp;362
Andalucía;Cádiz;El Gastor;01;11;018;34011111018;#ABAAAD;vox;94
Andalucía;Cádiz;El Gastor;01;11;018;34011111018;#ABAAAD;iu;5
Andalucía;Cádiz;Grazalema;01;11;019;34011111019;#ABAAAD;psoe;659
Andalucía;Cádiz;Grazalema;01;11;019;34011111019;#ABAAAD;pp;532
Andalucía;Cádiz;Jerez de la Frontera;01;11;020;34011111020;#ABAAAD;pp;40416
Andalucía;Cádiz;Jerez de la Frontera;01;11;020;34011111020;#ABAAAD;psoe;28239
Andalucía;Cádiz;Jerez de la Frontera;01;11;020;34011111020;#ABAAAD;vox;8029
Andalucía;Cádiz;Jerez de la Frontera;01;11;020;34011111020;#ABAAAD;para-la-gente;6512
Andalucía;Cádiz;Jerez de la Frontera;01;11;020;34011111020;#ABAAAD;adelante-andalucia;2906
Andalucía;Cádiz;Jerez de la Frontera;01;11;020;34011111020;#ABAAAD;ciudadanos;2187
Andalucía;Cádiz;Jerez de la Frontera;01;11;020;34011111020;#ABAAAD;ua;1780
Andalucía;Cádiz;Jerez de la Frontera;01;11;020;34011111020;#ABAAAD;podemos;1449
Andalucía;Cádiz;Jerez de la Frontera;01;11;020;34011111020;#ABAAAD;upgu;1375
Andalucía;Cádiz;Jerez de la Frontera;01;11;020;34011111020;#ABAAAD;alter;222
Andalucía;Cádiz;Jimena de la Frontera;01;11;021;34011111021;#ABAAAD;iu;1887
Andalucía;Cádiz;Jimena de la Frontera;01;11;021;34011111021;#ABAAAD;psoe;1140
Andalucía;Cádiz;Jimena de la Frontera;01;11;021;34011111021;#ABAAAD;pp;362
Andalucía;Cádiz;La Línea de la Concepción;01;11;022;34011111022;#ABAAAD;ll100x100;17238
Andalucía;Cádiz;La Línea de la Concepción;01;11;022;34011111022;#ABAAAD;psoe;2136
Andalucía;Cádiz;La Línea de la Concepción;01;11;022;34011111022;#ABAAAD;pp;1244
Andalucía;Cádiz;La Línea de la Concepción;01;11;022;34011111022;#ABAAAD;vox;704
Andalucía;Cádiz;La Línea de la Concepción;01;11;022;34011111022;#ABAAAD;olep;699
Andalucía;Cádiz;La Línea de la Concepción;01;11;022;34011111022;#ABAAAD;iu;642
Andalucía;Cádiz;La Línea de la Concepción;01;11;022;34011111022;#ABAAAD;podemos;157
Andalucía;Cádiz;Medina Sidonia;01;11;023;34011111023;#ABAAAD;psoe;2776
Andalucía;Cádiz;Medina Sidonia;01;11;023;34011111023;#ABAAAD;iu;2629
Andalucía;Cádiz;Medina Sidonia;01;11;023;34011111023;#ABAAAD;pp;1210
Andalucía;Cádiz;Medina Sidonia;01;11;023;34011111023;#ABAAAD;vox;106
Andalucía;Cádiz;Medina Sidonia;01;11;023;34011111023;#ABAAAD;ciudadanos;83
Andalucía;Cádiz;Olvera;01;11;024;34011111024;#ABAAAD;psoe;1894
Andalucía;Cádiz;Olvera;01;11;024;34011111024;#ABAAAD;iu;1638
Andalucía;Cádiz;Olvera;01;11;024;34011111024;#ABAAAD;pp;667
Andalucía;Cádiz;Olvera;01;11;024;34011111024;#ABAAAD;vox;235
Andalucía;Cádiz;Paterna de Rivera;01;11;025;34011111025;#ABAAAD;pp;1277
Andalucía;Cádiz;Paterna de Rivera;01;11;025;34011111025;#ABAAAD;psoe;1155
Andalucía;Cádiz;Paterna de Rivera;01;11;025;34011111025;#ABAAAD;ua;997
Andalucía;Cádiz;Paterna de Rivera;01;11;025;34011111025;#ABAAAD;vox;12
Andalucía;Cádiz;Prado del Rey;01;11;026;34011111026;#ABAAAD;pp;2104
Andalucía;Cádiz;Prado del Rey;01;11;026;34011111026;#ABAAAD;psoe;746
Andalucía;Cádiz;Prado del Rey;01;11;026;34011111026;#ABAAAD;vox;264
Andalucía;Cádiz;Prado del Rey;01;11;026;34011111026;#ABAAAD;iu;91
Andalucía;Cádiz;El Puerto de Santa María;01;11;027;34011111027;#ABAAAD;pp;18091
Andalucía;Cádiz;El Puerto de Santa María;01;11;027;34011111027;#ABAAAD;psoe;7226
Andalucía;Cádiz;El Puerto de Santa María;01;11;027;34011111027;#ABAAAD;vox;4045
Andalucía;Cádiz;El Puerto de Santa María;01;11;027;34011111027;#ABAAAD;up;3755
Andalucía;Cádiz;El Puerto de Santa María;01;11;027;34011111027;#ABAAAD;iu;2262
Andalucía;Cádiz;El Puerto de Santa María;01;11;027;34011111027;#ABAAAD;adelante-andalucia;935
Andalucía;Cádiz;El Puerto de Santa María;01;11;027;34011111027;#ABAAAD;ep100x100;699
Andalucía;Cádiz;El Puerto de Santa María;01;11;027;34011111027;#ABAAAD;podemos;610
Andalucía;Cádiz;El Puerto de Santa María;01;11;027;34011111027;#ABAAAD;ciudadanos;518
Andalucía;Cádiz;El Puerto de Santa María;01;11;027;34011111027;#ABAAAD;ua;220
Andalucía;Cádiz;Puerto Real;01;11;028;34011111028;#ABAAAD;para-la-gente;6164
Andalucía;Cádiz;Puerto Real;01;11;028;34011111028;#ABAAAD;psoe;3582
Andalucía;Cádiz;Puerto Real;01;11;028;34011111028;#ABAAAD;ua;2961
Andalucía;Cádiz;Puerto Real;01;11;028;34011111028;#ABAAAD;pp;1971
Andalucía;Cádiz;Puerto Real;01;11;028;34011111028;#ABAAAD;adelante-andalucia;1355
Andalucía;Cádiz;Puerto Real;01;11;028;34011111028;#ABAAAD;vox;1099
Andalucía;Cádiz;Puerto Real;01;11;028;34011111028;#ABAAAD;podemos;892
Andalucía;Cádiz;Puerto Real;01;11;028;34011111028;#ABAAAD;pcpa;55
Andalucía;Cádiz;Puerto Serrano;01;11;029;34011111029;#ABAAAD;iu;2189
Andalucía;Cádiz;Puerto Serrano;01;11;029;34011111029;#ABAAAD;psoe;633
Andalucía;Cádiz;Puerto Serrano;01;11;029;34011111029;#ABAAAD;pp;221
Andalucía;Cádiz;Rota;01;11;030;34011111030;#ABAAAD;psoe;5708
Andalucía;Cádiz;Rota;01;11;030;34011111030;#ABAAAD;pp;4565
Andalucía;Cádiz;Rota;01;11;030;34011111030;#ABAAAD;podemos;941
Andalucía;Cádiz;Rota;01;11;030;34011111030;#ABAAAD;vox;786
Andalucía;Cádiz;Rota;01;11;030;34011111030;#ABAAAD;giro;563
Andalucía;Cádiz;Rota;01;11;030;34011111030;#ABAAAD;adelante-andalucia;275
Andalucía;Cádiz;Rota;01;11;030;34011111030;#ABAAAD;equo;226
Andalucía;Cádiz;San Fernando;01;11;031;34011111031;#ABAAAD;psoe;18263
Andalucía;Cádiz;San Fernando;01;11;031;34011111031;#ABAAAD;pp;10166
Andalucía;Cádiz;San Fernando;01;11;031;34011111031;#ABAAAD;vox;4715
Andalucía;Cádiz;San Fernando;01;11;031;34011111031;#ABAAAD;ua;2750
Andalucía;Cádiz;San Fernando;01;11;031;34011111031;#ABAAAD;iu;1211
Andalucía;Cádiz;San Fernando;01;11;031;34011111031;#ABAAAD;podemos;1102
Andalucía;Cádiz;San Fernando;01;11;031;34011111031;#ABAAAD;ciudadanos;364
Andalucía;Cádiz;San Fernando;01;11;031;34011111031;#ABAAAD;3r;273
Andalucía;Cádiz;San Fernando;01;11;031;34011111031;#ABAAAD;cns;270
Andalucía;Cádiz;Sanlúcar de Barrameda;01;11;032;34011111032;#ABAAAD;pp;8652
Andalucía;Cádiz;Sanlúcar de Barrameda;01;11;032;34011111032;#ABAAAD;iu;7514
Andalucía;Cádiz;Sanlúcar de Barrameda;01;11;032;34011111032;#ABAAAD;psoe;6860
Andalucía;Cádiz;Sanlúcar de Barrameda;01;11;032;34011111032;#ABAAAD;vox;2506
Andalucía;Cádiz;Sanlúcar de Barrameda;01;11;032;34011111032;#ABAAAD;adelante-andalucia;502
Andalucía;Cádiz;Sanlúcar de Barrameda;01;11;032;34011111032;#ABAAAD;podemos;218
Andalucía;Cádiz;Sanlúcar de Barrameda;01;11;032;34011111032;#ABAAAD;vyt;203
Andalucía;Cádiz;San Roque;01;11;033;34011111033;#ABAAAD;psoe;6186
Andalucía;Cádiz;San Roque;01;11;033;34011111033;#ABAAAD;pp;2663
Andalucía;Cádiz;San Roque;01;11;033;34011111033;#ABAAAD;sr-100x100;1974
Andalucía;Cádiz;San Roque;01;11;033;34011111033;#ABAAAD;vox;736
Andalucía;Cádiz;San Roque;01;11;033;34011111033;#ABAAAD;pivg;650
Andalucía;Cádiz;San Roque;01;11;033;34011111033;#ABAAAD;podemos;498
Andalucía;Cádiz;San Roque;01;11;033;34011111033;#ABAAAD;ciudadanos;382
Andalucía;Cádiz;Setenil de las Bodegas;01;11;034;34011111034;#ABAAAD;ua;955
Andalucía;Cádiz;Setenil de las Bodegas;01;11;034;34011111034;#ABAAAD;psoe;807
Andalucía;Cádiz;Setenil de las Bodegas;01;11;034;34011111034;#ABAAAD;pp;29
Andalucía;Cádiz;Tarifa;01;11;035;34011111035;#ABAAAD;psoe;3047
Andalucía;Cádiz;Tarifa;01;11;035;34011111035;#ABAAAD;pp;3010
Andalucía;Cádiz;Tarifa;01;11;035;34011111035;#ABAAAD;nat;1210
Andalucía;Cádiz;Tarifa;01;11;035;34011111035;#ABAAAD;para-la-gente;591
Andalucía;Cádiz;Tarifa;01;11;035;34011111035;#ABAAAD;vox;355
Andalucía;Cádiz;Tarifa;01;11;035;34011111035;#ABAAAD;ua;223
Andalucía;Cádiz;Tarifa;01;11;035;34011111035;#ABAAAD;lve;183
Andalucía;Cádiz;Torre Alháquime;01;11;036;34011111036;#ABAAAD;psoe;327
Andalucía;Cádiz;Torre Alháquime;01;11;036;34011111036;#ABAAAD;pp;115
Andalucía;Cádiz;Torre Alháquime;01;11;036;34011111036;#ABAAAD;iu;12
Andalucía;Cádiz;Trebujena;01;11;037;34011111037;#ABAAAD;iu;2377
Andalucía;Cádiz;Trebujena;01;11;037;34011111037;#ABAAAD;psoe;1826
Andalucía;Cádiz;Trebujena;01;11;037;34011111037;#ABAAAD;pp;174
Andalucía;Cádiz;Trebujena;01;11;037;34011111037;#ABAAAD;vox;20
Andalucía;Cádiz;Ubrique;01;11;038;34011111038;#ABAAAD;psoe;3687
Andalucía;Cádiz;Ubrique;01;11;038;34011111038;#ABAAAD;pp;3666
Andalucía;Cádiz;Ubrique;01;11;038;34011111038;#ABAAAD;ua;1231
Andalucía;Cádiz;Ubrique;01;11;038;34011111038;#ABAAAD;vox;420
Andalucía;Cádiz;Ubrique;01;11;038;34011111038;#ABAAAD;iu;165
Andalucía;Cádiz;Ubrique;01;11;038;34011111038;#ABAAAD;ciudadanos;117
Andalucía;Cádiz;Vejer de la Frontera;01;11;039;34011111039;#ABAAAD;psoe;3331
Andalucía;Cádiz;Vejer de la Frontera;01;11;039;34011111039;#ABAAAD;pp;3141
Andalucía;Cádiz;Vejer de la Frontera;01;11;039;34011111039;#ABAAAD;vox;177
Andalucía;Cádiz;Villaluenga del Rosario;01;11;040;34011111040;#ABAAAD;psoe;249
Andalucía;Cádiz;Villaluenga del Rosario;01;11;040;34011111040;#ABAAAD;iu;69
Andalucía;Cádiz;Villaluenga del Rosario;01;11;040;34011111040;#ABAAAD;pp;24
Andalucía;Cádiz;Villamartín;01;11;041;34011111041;#ABAAAD;ua;2783
Andalucía;Cádiz;Villamartín;01;11;041;34011111041;#ABAAAD;psoe;2739
Andalucía;Cádiz;Villamartín;01;11;041;34011111041;#ABAAAD;pp;461
Andalucía;Cádiz;Villamartín;01;11;041;34011111041;#ABAAAD;iu;302
Andalucía;Cádiz;Villamartín;01;11;041;34011111041;#ABAAAD;vox;203
Andalucía;Cádiz;Zahara;01;11;042;34011111042;#ABAAAD;psoe;477
Andalucía;Cádiz;Zahara;01;11;042;34011111042;#ABAAAD;pp;308
Andalucía;Cádiz;Zahara;01;11;042;34011111042;#ABAAAD;iu;16
Andalucía;Cádiz;Benalup-Casas Viejas;01;11;901;34011111901;#ABAAAD;psoe;2038
Andalucía;Cádiz;Benalup-Casas Viejas;01;11;901;34011111901;#ABAAAD;pp;912
Andalucía;Cádiz;Benalup-Casas Viejas;01;11;901;34011111901;#ABAAAD;ua;697
Andalucía;Cádiz;Benalup-Casas Viejas;01;11;901;34011111901;#ABAAAD;iu;402
Andalucía;Cádiz;Benalup-Casas Viejas;01;11;901;34011111901;#ABAAAD;vox;58
Andalucía;Cádiz;San José del Valle;01;11;902;34011111902;#ABAAAD;psoe;1521
Andalucía;Cádiz;San José del Valle;01;11;902;34011111902;#ABAAAD;pp;636
Andalucía;Cádiz;San José del Valle;01;11;902;34011111902;#ABAAAD;ua;416
Andalucía;Cádiz;San José del Valle;01;11;902;34011111902;#ABAAAD;vox;30
Andalucía;Cádiz;San Martín del Tesorillo;01;11;903;34011111903;#ABAAAD;iu;834
Andalucía;Cádiz;San Martín del Tesorillo;01;11;903;34011111903;#ABAAAD;psoe;338
Andalucía;Cádiz;San Martín del Tesorillo;01;11;903;34011111903;#ABAAAD;pp;220
Andalucía;Córdoba;Adamuz;01;14;001;34011414001;#ABAAAD;psoe;1212
Andalucía;Córdoba;Adamuz;01;14;001;34011414001;#ABAAAD;decida-o-decida;839
Andalucía;Córdoba;Adamuz;01;14;001;34011414001;#ABAAAD;pp;362
Andalucía;Córdoba;Adamuz;01;14;001;34011414001;#ABAAAD;podemos;287
Andalucía;Córdoba;Adamuz;01;14;001;34011414001;#ABAAAD;vox;49
Andalucía;Córdoba;Aguilar de la Frontera;01;14;002;34011414002;#ABAAAD;podemos;3640
Andalucía;Córdoba;Aguilar de la Frontera;01;14;002;34011414002;#ABAAAD;psoe;1133
Andalucía;Córdoba;Aguilar de la Frontera;01;14;002;34011414002;#ABAAAD;pp;1087
Andalucía;Córdoba;Aguilar de la Frontera;01;14;002;34011414002;#ABAAAD;upoa;986
Andalucía;Córdoba;Alcaracejos;01;14;003;34011414003;#ABAAAD;psoe;733
Andalucía;Córdoba;Alcaracejos;01;14;003;34011414003;#ABAAAD;pp;228
Andalucía;Córdoba;Almedinilla;01;14;004;34011414004;#ABAAAD;psoe;1053
Andalucía;Córdoba;Almedinilla;01;14;004;34011414004;#ABAAAD;pp;444
Andalucía;Córdoba;Almodóvar del Río;01;14;005;34011414005;#ABAAAD;podemos;1958
Andalucía;Córdoba;Almodóvar del Río;01;14;005;34011414005;#ABAAAD;psoe;947
Andalucía;Córdoba;Almodóvar del Río;01;14;005;34011414005;#ABAAAD;pp;785
Andalucía;Córdoba;Almodóvar del Río;01;14;005;34011414005;#ABAAAD;podemos;153
Andalucía;Córdoba;Añora;01;14;006;34011414006;#ABAAAD;pp;632
Andalucía;Córdoba;Añora;01;14;006;34011414006;#ABAAAD;psoe;265
Andalucía;Córdoba;Añora;01;14;006;34011414006;#ABAAAD;podemos;144
Andalucía;Córdoba;Baena;01;14;007;34011414007;#ABAAAD;psoe;3712
Andalucía;Córdoba;Baena;01;14;007;34011414007;#ABAAAD;pp;2775
Andalucía;Córdoba;Baena;01;14;007;34011414007;#ABAAAD;podemos;1831
Andalucía;Córdoba;Baena;01;14;007;34011414007;#ABAAAD;vox;1067
Andalucía;Córdoba;Baena;01;14;007;34011414007;#ABAAAD;ciudadanos;248
Andalucía;Córdoba;Belalcázar;01;14;008;34011414008;#ABAAAD;psoe;1162
Andalucía;Córdoba;Belalcázar;01;14;008;34011414008;#ABAAAD;pp;753
Andalucía;Córdoba;Belalcázar;01;14;008;34011414008;#ABAAAD;vox;90
Andalucía;Córdoba;Belmez;01;14;009;34011414009;#ABAAAD;psoe;875
Andalucía;Córdoba;Belmez;01;14;009;34011414009;#ABAAAD;podemos;423
Andalucía;Córdoba;Belmez;01;14;009;34011414009;#ABAAAD;pp;352
Andalucía;Córdoba;Benamejí;01;14;010;34011414010;#ABAAAD;psoe;1519
Andalucía;Córdoba;Benamejí;01;14;010;34011414010;#ABAAAD;pp;1109
Andalucía;Córdoba;Benamejí;01;14;010;34011414010;#ABAAAD;podemos;374
Andalucía;Córdoba;Los Blázquez;01;14;011;34011414011;#ABAAAD;pp;285
Andalucía;Córdoba;Los Blázquez;01;14;011;34011414011;#ABAAAD;psoe;214
Andalucía;Córdoba;Bujalance;01;14;012;34011414012;#ABAAAD;pp;2098
Andalucía;Córdoba;Bujalance;01;14;012;34011414012;#ABAAAD;psoe;1363
Andalucía;Córdoba;Bujalance;01;14;012;34011414012;#ABAAAD;podemos;176
Andalucía;Córdoba;Bujalance;01;14;012;34011414012;#ABAAAD;vox;132
Andalucía;Córdoba;Cabra;01;14;013;34011414013;#ABAAAD;pp;6297
Andalucía;Córdoba;Cabra;01;14;013;34011414013;#ABAAAD;psoe;1665
Andalucía;Córdoba;Cabra;01;14;013;34011414013;#ABAAAD;uvega;1480
